ID,Name,Cuisines,Address,City,Rating,Rating_text,Votes,Price Range,Online Delivery,Table Booking,Average Cost for Two,Photo_urls,Menu_urls
5097,434,115,579,140,16,0,26,1,0,0,5,9574,9574
4284,4229,427,4258,70,29,1,530,2,0,0,66,1075,1075
5403,892,617,3067,132,26,5,88,0,0,0,2,9502,9502
5087,6094,115,2557,78,12,0,11,1,0,0,4,1187,1187
4348,10,338,6746,52,24,5,374,1,0,0,50,808,808
4278,7213,1034,1751,70,26,5,712,2,0,0,71,1083,1083
9447,452,17,811,119,21,2,28,2,0,0,10,9341,9341
9451,451,484,768,119,15,0,33,3,0,0,15,9340,9340
5093,6625,621,577,37,19,2,29,0,0,0,1,651,651
5076,4934,163,6976,128,24,5,87,1,0,0,4,9437,9437
5077,2552,273,1469,65,21,2,97,0,0,0,1,1039,1039
5072,890,368,344,53,21,2,192,1,0,0,4,849,849
5399,6423,67,6708,91,19,2,30,2,0,0,8,9074,9074
5078,697,305,2756,58,20,2,100,0,0,0,1,894,894
5095,3700,1081,1865,134,26,5,204,3,0,0,14,9505,9505
5507,6902,318,1915,137,22,2,156,1,0,0,5,9547,9547
4634,590,208,448,106,24,5,665,1,0,0,50,9188,9188
5485,676,12,198,103,16,0,9,1,0,0,5,9166,9166
7478,5517,138,524,28,14,0,6,1,0,0,5,503,503
5158,895,1673,1459,105,23,5,511,3,0,0,14,9186,9186
4204,5088,843,3344,89,0,3,1,0,1,0,50,6716,6716
9062,5131,1311,8516,89,0,3,0,0,0,0,32,6786,6786
7938,4079,1266,3658,89,0,3,0,0,0,0,27,5610,5610
6727,1527,498,6303,89,0,3,0,0,0,0,32,2968,2968
7427,1523,984,1192,89,0,3,0,0,0,0,32,2966,2966
522,3571,1311,8070,89,17,0,74,1,1,0,61,5163,5163
2152,5071,1519,4473,89,20,2,89,0,0,0,43,6693,6693
3730,4401,1326,8060,89,16,0,68,0,0,0,54,5972,5972
3053,6156,1311,1265,89,19,2,75,0,0,0,32,7916,7916
3038,2729,1661,3443,89,16,0,60,0,0,0,47,4252,4252
7471,82,984,8875,89,19,2,33,0,0,0,43,1346,1346
8413,7369,550,3820,89,20,2,29,0,1,0,43,8992,8992
293,1930,1311,8588,89,17,0,59,0,0,0,47,3376,3376
1206,5901,1334,3821,89,12,0,57,1,1,0,61,7585,7585
3052,924,1758,8109,89,11,0,41,0,0,0,27,2267,2267
6545,2386,498,1400,89,14,0,37,0,1,0,47,3864,3864
2365,4831,519,1401,89,12,0,33,0,1,0,50,6408,6408
1345,3500,1449,1515,89,17,0,22,0,0,0,43,5088,5088
8143,3444,830,2732,89,18,2,14,0,1,0,32,4965,4965
1195,5969,178,886,89,17,0,17,0,0,0,32,7648,7648
1073,5407,830,3018,89,15,0,38,0,0,0,20,7069,7069
6192,2752,830,3856,89,5,4,19,1,1,0,55,4316,4316
1076,3736,988,1530,89,17,0,25,0,0,0,32,5322,5322
6592,3538,984,1404,89,16,0,10,0,0,0,27,5131,5131
6703,4316,1334,5554,89,10,0,12,1,1,1,66,5871,5871
6344,719,1334,3710,89,21,2,128,2,1,0,76,2034,2034
2561,5919,1101,3399,89,17,0,198,1,1,0,63,7599,7599
2301,6482,332,4147,89,13,0,182,1,1,0,61,9432,9432
6914,7246,1334,4146,89,20,2,61,0,1,1,54,8856,8856
36,4091,839,7128,89,19,2,179,1,1,0,55,5635,5635
750,6123,58,4949,89,4,4,152,1,1,0,55,7840,7840
855,926,830,590,89,21,2,212,0,1,0,47,2269,2269
89,4533,1565,1,89,8,0,162,1,1,0,61,6101,6101
3472,1035,311,4175,89,19,2,164,0,0,0,43,2379,2379
2155,6244,888,1617,89,19,2,155,0,1,0,43,8088,8088
8259,4163,1460,5815,89,28,1,50,1,1,0,66,5726,5726
2138,569,1572,4050,89,16,0,86,1,1,0,55,1837,1837
859,6291,1519,4110,89,18,2,131,1,1,0,61,8028,8028
7196,7330,1816,7613,89,12,0,77,0,1,0,47,8934,8934
5866,2947,1592,5814,89,8,0,85,1,0,0,61,4520,4520
1630,2108,1631,5203,89,17,0,88,1,0,0,63,3585,3585
6140,6748,1334,5815,89,17,0,102,1,1,0,66,8414,8414
539,2067,1334,4714,89,6,4,118,2,0,1,75,3510,3510
5652,1001,1334,4174,89,15,0,84,1,1,0,66,2324,2324
90,718,1334,5144,89,17,0,122,1,1,1,66,2033,2033
6518,5144,556,4855,89,24,5,137,1,1,0,66,34,34
6147,1331,488,5421,89,24,5,60,0,0,0,50,2740,2740
1698,6123,58,1844,89,9,0,167,1,1,0,55,7858,7858
2835,2155,308,587,89,18,2,107,1,0,0,61,3676,3676
2953,141,1379,3145,89,18,2,133,2,1,1,75,1390,1390
56,2108,1631,1524,89,15,0,112,1,0,0,63,3604,3604
3246,6928,1334,6396,89,18,2,102,1,1,0,65,8563,8563
3322,2609,1525,2749,89,17,0,143,1,0,0,63,4079,4079
3270,3807,1529,8005,89,17,0,128,1,1,0,61,5382,5382
1632,3325,54,384,89,9,0,87,1,1,0,55,5073,5073
6725,4779,836,7593,89,19,2,68,1,1,0,59,6356,6356
1418,2108,1631,3287,89,16,0,57,1,0,0,63,3590,3590
1352,732,589,4894,89,18,2,120,2,1,0,73,2048,2048
1124,4845,1696,8887,89,19,2,99,1,0,0,63,6417,6417
126,4316,1525,2019,89,8,0,70,2,1,1,75,5880,5880
1744,1062,1758,3222,89,21,2,85,0,1,0,20,2408,2408
2945,687,1525,2238,89,18,2,98,1,0,0,62,1995,1995
2505,680,1477,1272,89,7,4,96,2,1,1,71,1960,1960
2147,3418,1519,2725,89,16,0,79,1,0,0,63,4934,4934
1743,5212,1378,3394,89,15,0,74,2,1,1,75,6857,6857
419,6385,1311,2143,89,18,2,149,0,0,0,47,8112,8112
1449,6085,1266,1543,89,21,2,100,0,0,0,32,7770,7770
420,5203,870,2635,89,14,0,123,1,0,1,66,6849,6849
6520,6056,1353,683,89,16,0,93,1,1,0,62,7745,7745
1106,6826,498,1944,89,18,2,109,0,0,0,47,8472,8472
421,5552,1334,1327,89,17,0,114,1,0,0,59,7199,7199
2931,915,1343,747,89,15,0,142,2,1,1,73,2261,2261
2607,4508,977,368,89,14,0,134,1,1,1,65,6076,6076
2170,5729,830,581,89,20,2,136,0,1,0,36,7402,7402
2969,6123,58,721,89,19,2,118,1,0,0,55,7844,7844
3431,6007,1707,3644,89,14,0,90,0,1,0,54,7697,7697
3542,1663,1334,647,89,17,0,122,1,1,0,61,3122,3122
1738,5295,759,3527,89,19,2,99,0,0,0,27,6947,6947
5712,1597,565,8304,89,8,0,71,0,1,0,54,3063,3063
3734,1655,550,2865,89,15,0,71,1,1,0,61,3114,3114
3980,5882,1758,7099,89,23,5,74,0,0,0,32,7566,7566
3002,1663,830,95,89,20,2,120,0,1,0,32,3124,3124
525,6073,1730,841,89,18,2,88,1,0,0,61,7760,7760
2930,313,1311,2456,89,12,0,92,0,0,0,32,1596,1596
436,6059,1525,685,89,10,0,84,1,0,1,68,7739,7739
6749,4348,1334,7562,89,19,2,55,1,1,0,61,5913,5913
3615,7035,1353,7077,89,17,0,74,2,0,1,73,8646,8646
1704,6123,58,4855,89,9,0,69,1,1,0,55,7846,7846
836,7246,1311,3768,89,4,4,54,0,0,0,47,8858,8858
2976,1844,1363,8457,89,10,0,63,2,0,1,73,3356,3356
3870,1635,178,1659,89,20,2,68,1,0,0,55,3096,3096
6057,7330,1816,7839,89,15,0,41,0,0,0,47,8936,8936
3109,1491,1623,4855,89,12,0,48,1,0,0,66,2928,2928
2413,1937,1525,6397,89,10,0,45,1,1,1,66,3387,3387
1706,2633,988,1675,89,18,2,33,0,0,0,50,4137,4137
3640,3130,1339,4963,89,10,0,41,1,1,0,59,4685,4685
9013,1037,311,5970,89,16,0,19,1,1,0,55,2386,2386
5667,830,1786,6357,89,10,0,31,1,0,0,55,2187,2187
8546,637,1253,3272,89,16,0,13,0,1,0,54,1905,1905
2600,1581,519,6405,89,9,0,49,1,0,0,59,3035,3035
1819,3929,1519,695,89,15,0,31,1,0,0,61,5476,5476
3367,7373,498,8248,89,7,4,39,1,1,0,66,8982,8982
3251,4161,531,4356,89,10,0,46,1,1,0,59,5725,5725
7686,2336,1343,2672,89,18,2,21,2,0,1,75,3829,3829
7052,527,1787,3252,89,15,0,19,0,0,0,50,2331,2331
8887,4608,1334,3732,89,0,3,0,1,0,0,63,6189,6189
8890,1940,583,4203,89,0,3,0,0,0,0,43,3389,3389
9084,3708,1266,8040,89,0,3,0,0,0,0,43,5293,5293
7694,5035,1449,5943,89,0,3,0,0,0,0,50,6648,6648
8946,3894,519,7868,89,0,3,0,0,0,0,36,5787,5787
7293,802,178,8463,89,0,3,0,0,0,0,20,2123,2123
1821,665,1334,173,89,24,5,729,2,0,0,84,1924,1924
626,833,843,5054,89,22,2,676,0,0,0,47,2192,2192
5938,6901,1311,8017,89,21,2,442,2,0,1,79,8532,8532
3164,2222,1368,6411,89,23,5,507,2,0,0,85,3732,3732
4018,1031,311,1038,89,19,2,418,1,1,0,55,2366,2366
3529,6174,1481,175,89,17,0,387,2,1,1,79,7933,7933
730,527,1758,5113,89,20,2,444,0,0,0,32,2332,2332
2975,3366,1311,1204,89,18,2,361,0,0,0,50,4885,4885
833,2837,1575,4378,89,20,2,262,1,0,0,59,4410,4410
2906,6097,332,5551,89,20,2,294,1,0,0,63,7791,7791
7084,5681,836,5167,89,22,2,155,0,0,0,50,7344,7344
5945,1331,488,5428,89,24,5,156,0,1,0,50,2742,2742
71,4976,1104,5122,89,16,0,211,2,1,0,71,6584,6584
2431,5877,1365,1024,89,23,5,277,2,1,1,75,7561,7561
2784,2664,1334,8813,89,15,0,41,1,0,0,63,4174,4174
266,606,1519,2306,89,17,0,49,1,1,0,55,1879,1879
515,5240,498,1714,89,15,0,49,0,0,0,50,6890,6890
262,6842,1334,2560,89,9,0,45,1,1,1,65,8488,8488
8746,5597,233,8836,89,19,2,23,0,0,0,36,7255,7255
264,4845,1519,2440,89,17,0,53,1,1,0,65,6418,6418
2874,5127,1329,6468,89,9,0,41,1,1,0,61,6782,6782
879,5008,202,1120,89,17,0,33,0,1,0,47,6627,6627
6168,541,1293,2694,89,9,0,25,1,1,0,65,1814,1814
2369,6058,1334,3827,89,18,2,24,1,1,0,61,7747,7747
2367,5269,1311,3832,89,18,2,25,0,0,0,47,6921,6921
7429,1181,332,5790,89,13,0,17,1,1,0,55,2597,2597
9343,2401,856,2796,89,15,0,10,0,0,0,50,3930,3930
6925,3984,248,4214,89,15,0,13,0,0,0,50,5542,5542
7442,2386,498,8108,89,7,4,26,0,0,0,47,3868,3868
9134,838,775,7577,89,18,2,21,0,0,0,32,2197,2197
1675,1429,1334,5727,89,14,0,25,1,1,0,61,2852,2852
3498,1440,1519,2820,89,13,0,27,1,0,1,66,2860,2860
3369,1326,830,8215,89,15,0,23,0,0,0,36,2728,2728
6300,5625,988,7769,89,16,0,14,0,0,0,32,7284,7284
6058,686,1449,4488,89,14,0,17,1,0,0,63,1992,1992
3392,4367,1537,5507,89,12,0,8,1,0,0,59,5943,5943
3627,5510,550,7599,89,14,0,9,1,0,0,55,7168,7168
2895,3532,984,2130,89,15,0,7,0,0,0,27,5137,5137
7751,4945,1279,8381,89,13,0,4,1,0,0,55,6519,6519
4142,1070,1758,3221,89,14,0,7,0,0,0,27,3155,3155
6227,4154,1311,4687,89,13,0,6,1,0,0,61,5720,5720
2590,5954,187,1130,89,12,0,5,0,0,0,32,7638,7638
4166,3406,1519,759,89,13,0,5,1,0,0,55,4922,4922
2719,2265,1311,1759,89,0,3,2,0,0,0,32,3765,3765
4016,4481,1334,1846,89,0,3,3,1,0,0,61,6045,6045
9321,6253,147,2750,89,0,3,1,1,0,1,63,7998,7998
6128,3993,1334,7995,89,0,3,1,1,0,0,55,5550,5550
8982,3946,519,7662,89,0,3,0,0,0,0,36,5507,5507
2716,1578,843,944,89,0,3,0,0,0,0,47,3029,3029
6103,6236,1311,3281,89,0,3,0,1,0,0,55,7994,7994
7909,1378,1758,3408,89,0,3,0,0,0,0,36,2800,2800
8940,2632,988,8256,89,0,3,0,0,0,0,50,4111,4111
8981,3058,324,2913,89,0,3,0,0,0,0,36,4616,4616
7071,415,1311,8256,89,0,3,0,1,0,0,55,1712,1712
1780,906,1311,1259,89,12,0,4,0,0,0,27,2255,2255
3862,1456,178,3711,89,0,3,2,0,0,0,36,2889,2889
4235,1519,1334,455,89,0,3,3,0,0,0,50,2962,2962
7188,4221,887,1905,89,0,3,0,0,0,0,50,5782,5782
2579,3711,1266,5945,89,0,3,2,0,0,0,20,5296,5296
6448,5913,1339,7179,89,0,3,1,1,0,0,61,7594,7594
7422,7348,1239,6880,89,0,3,1,0,0,0,32,8969,8969
1783,1601,519,6485,89,0,3,2,0,0,0,43,3047,3047
3660,2441,1726,6652,89,0,3,2,0,0,0,36,3920,3920
2692,5114,1311,8145,89,0,3,2,0,0,0,36,6757,6757
1837,4219,1787,6471,89,0,3,2,0,0,0,32,5780,5780
8616,1285,498,778,89,0,3,1,1,0,0,55,2693,2693
7126,4431,1632,5946,89,0,3,1,0,0,0,32,6063,6063
1785,6266,1311,4516,89,0,3,2,0,0,0,50,8009,8009
1097,5217,1311,3029,89,0,3,2,0,0,0,27,6865,6865
7543,579,184,3400,89,0,3,0,0,0,0,32,1846,1846
7545,7390,498,6896,89,0,3,1,0,0,0,27,9013,9013
4098,997,771,7182,89,0,3,1,0,0,0,27,2318,2318
1725,4209,1311,3860,89,0,3,1,0,0,0,32,5768,5768
2580,5605,1245,4531,89,0,3,1,0,0,0,27,7263,7263
2750,387,1266,5863,89,0,3,1,0,0,0,20,1677,1677
1771,2099,178,20,89,0,3,0,0,0,0,20,3541,3541
1770,759,215,6579,89,0,3,0,0,0,0,20,2080,2080
5583,6601,1311,467,89,0,3,1,0,0,0,32,8295,8295
2745,336,1266,8602,89,0,3,1,0,0,0,20,1620,1620
2751,195,1239,4608,89,0,3,0,0,0,0,20,1460,1460
6363,3194,1334,4283,89,0,3,0,0,0,0,50,4802,4802
1767,3604,1311,152,89,0,3,1,0,0,0,20,5198,5198
2876,2055,1311,6492,89,0,3,0,0,0,0,20,3501,3501
1441,6170,1311,3431,89,0,3,1,0,0,0,27,7929,7929
6081,3743,1334,6588,89,0,3,1,0,0,0,36,5330,5330
6365,5651,1731,8469,89,0,3,0,0,0,0,47,7304,7304
7685,6052,1311,5161,89,0,3,0,0,0,0,47,7740,7740
2754,3511,1311,5694,89,0,3,0,0,0,0,32,5105,5105
1777,1925,187,1730,89,0,3,0,0,0,0,20,3371,3371
2747,5266,1311,3295,89,0,3,0,0,0,0,27,6917,6917
9206,6213,519,7913,89,0,3,0,0,0,0,36,7971,7971
6898,1878,1564,3199,89,0,3,0,0,0,0,47,3329,3329
9212,6323,867,4283,89,0,3,0,0,0,0,32,8058,8058
2744,601,835,6462,89,0,3,0,0,0,0,32,1872,1872
3860,5552,550,4091,89,9,0,32,1,1,0,61,7198,7198
1424,4804,1311,8873,89,16,0,30,0,0,0,27,6381,6381
7324,500,1519,4000,89,17,0,23,1,1,0,55,1789,1789
1788,6229,759,3381,89,14,0,21,0,0,0,27,7986,7986
8826,3400,1758,4605,89,17,0,13,0,0,0,27,4915,4915
6846,1998,1564,4103,89,14,0,13,0,0,0,47,3450,3450
3231,2729,1661,7964,89,15,0,16,0,0,0,47,4268,4268
179,1104,332,5363,89,9,0,23,0,0,0,54,2494,2494
3066,1638,761,4566,89,15,0,15,0,0,0,27,3099,3099
1426,5609,1311,6836,89,11,0,20,0,0,0,32,7267,7267
6641,4925,671,3239,89,14,0,15,2,0,1,73,6487,6487
8730,2997,830,6268,89,15,0,10,0,1,0,43,4556,4556
6166,6578,1522,4242,89,15,0,14,0,0,0,47,8279,8279
2562,7037,867,4006,89,11,0,14,0,0,0,43,8651,8651
2387,4853,1311,7228,89,14,0,10,0,0,0,20,6426,6426
2388,5177,1707,4679,89,11,0,12,0,0,0,27,7022,7022
152,3479,1353,682,89,11,0,12,1,0,0,68,5014,5014
2148,4788,1311,7158,89,11,0,12,0,0,0,36,6365,6365
6829,1639,1730,7591,89,13,0,4,1,0,0,55,3101,3101
3715,2245,550,5606,89,11,0,8,1,0,0,65,3750,3750
9198,1561,549,8559,89,0,3,0,0,0,0,47,3007,3007
8702,1663,830,8079,89,0,3,0,0,0,0,36,3125,3125
8699,5317,830,8750,89,0,3,0,0,0,0,54,6967,6967
5579,5819,1386,5969,89,0,3,0,1,0,0,55,7504,7504
9213,3556,550,5953,89,0,3,0,0,0,0,43,5151,5151
8700,1845,520,8091,89,0,3,0,1,0,0,55,3300,3300
7589,7280,1559,7876,89,0,3,0,0,0,0,50,8892,8892
9202,3741,550,7470,89,0,3,0,0,0,0,43,5327,5327
6626,2413,758,3459,89,0,3,2,1,0,0,55,759,759
6680,6251,953,6711,89,0,3,2,1,0,0,61,9435,9435
1382,5139,202,3307,89,19,2,108,0,1,0,43,6795,6795
53,2108,1631,0,89,15,0,111,1,0,0,63,3601,3601
4059,4663,830,3569,89,18,2,76,0,1,0,50,6250,6250
3647,2837,1570,991,89,14,0,117,1,0,0,55,4411,4411
1901,4091,839,4968,89,16,0,94,1,1,0,55,5646,5646
3858,2583,1519,3839,89,21,2,105,1,1,0,59,4053,4053
1845,5802,1731,2161,89,15,0,95,1,1,1,66,7484,7484
2125,5148,772,91,89,15,0,92,0,1,0,47,6804,6804
2127,2518,1519,319,89,18,2,107,0,0,0,47,3995,3995
3475,4602,1758,8019,89,18,2,75,0,1,0,32,6173,6173
1883,4966,1631,6118,89,17,0,75,1,1,0,66,6543,6543
516,5209,1334,1290,89,8,0,78,1,1,0,61,6854,6854
5842,7316,1353,8280,89,19,2,75,1,1,0,61,8921,8921
3591,1636,178,8605,89,15,0,9,0,0,0,43,3097,3097
1395,4524,1724,5248,89,13,0,43,0,1,0,43,6092,6092
3971,6153,498,5247,89,17,0,65,0,1,0,32,7913,7913
3401,4977,1104,3362,89,14,0,58,1,1,0,66,6574,6574
6085,855,252,5132,89,4,4,68,0,1,0,43,2223,2223
1442,2729,1661,14,89,16,0,51,0,1,0,47,4271,4271
3001,1963,888,8057,89,19,2,52,0,1,0,43,3417,3417
2868,3123,1525,1311,89,16,0,46,2,0,1,79,4681,4681
5615,7335,519,895,89,14,0,50,0,1,0,47,8950,8950
140,673,332,890,89,15,0,44,1,0,0,62,1943,1943
2551,7037,867,892,89,13,0,23,0,0,0,43,8647,8647
3244,5088,1311,8052,89,18,2,53,0,1,0,43,6717,6717
853,5604,1311,896,89,9,0,43,0,0,0,47,7262,7262
2658,571,178,1321,89,15,0,44,0,0,0,36,1839,1839
3420,1073,840,889,89,15,0,39,1,0,0,63,2411,2411
3143,2729,1661,1598,89,16,0,31,0,0,0,47,4249,4249
1056,1104,332,298,89,12,0,38,0,0,0,54,2480,2480
3050,1717,759,299,89,16,0,28,0,1,0,43,3178,3178
6126,7131,1463,1322,89,18,2,26,1,0,0,55,8783,8783
852,2238,1656,1569,89,16,0,31,0,0,0,50,3744,3744
6435,866,867,3044,89,16,0,24,0,1,0,47,2233,2233
4008,5718,507,1312,89,15,0,32,1,0,0,63,7391,7391
1411,2482,1535,3492,89,15,0,38,2,0,1,73,3966,3966
6417,899,1533,1317,89,9,0,27,1,1,0,63,2250,2250
3969,6029,1311,520,89,17,0,21,0,1,0,36,7723,7723
1694,4929,1656,1596,89,15,0,17,0,0,0,50,6491,6491
9376,6850,662,7887,89,15,0,12,0,0,0,50,8494,8494
3026,5849,1449,7992,89,15,0,158,1,1,0,55,7535,7535
2828,5493,1731,4834,89,6,4,131,1,1,0,61,7145,7145
6022,5139,202,7022,89,22,2,72,0,1,0,43,6796,6796
1072,5121,1334,1986,89,16,0,110,0,0,0,50,6773,6773
7139,6849,1311,7891,89,16,0,128,1,1,0,55,8493,8493
849,907,1519,1361,89,9,0,113,1,1,0,62,2256,2256
6402,3098,720,6989,89,22,2,92,1,1,0,61,4658,4658
1280,6932,1758,5793,89,18,2,98,0,1,0,20,8569,8569
647,3457,1295,830,89,19,2,103,1,0,0,63,4979,4979
5585,592,192,1193,89,20,2,71,0,0,0,47,1866,1866
54,2108,1631,5,89,15,0,73,1,0,0,63,3602,3602
3090,6498,204,5919,89,16,0,85,0,1,0,43,8196,8196
2211,644,1239,2606,89,22,2,91,0,0,0,20,1911,1911
7996,2840,981,6605,89,22,2,63,0,1,0,43,4419,4419
1281,2114,1713,1936,89,19,2,93,0,0,0,43,3635,3635
9382,2742,510,8507,89,19,2,40,0,0,0,47,4306,4306
625,1436,1519,1063,89,8,0,75,1,0,0,61,2876,2876
6775,1965,204,7170,89,17,0,33,0,1,0,36,3419,3419
1283,2729,1661,1091,89,19,2,68,0,0,0,47,4272,4272
4201,3712,855,6580,89,20,2,105,1,0,0,61,5298,5298
5803,3941,1431,7579,89,17,0,198,2,1,1,77,5501,5501
5679,6832,553,1512,89,17,0,148,2,1,1,88,8478,8478
8238,2443,1339,7115,89,29,1,61,1,1,0,63,3924,3924
284,260,1519,4329,89,19,2,198,1,1,0,67,1543,1543
767,898,1533,415,89,18,2,180,1,1,0,63,2251,2251
7342,2136,1362,6418,89,21,2,96,2,0,1,75,3653,3653
30,4091,839,7990,89,20,2,141,1,1,0,55,5648,5648
3203,575,187,7115,89,23,5,147,1,0,0,65,1844,1844
5899,7322,1467,54,89,21,2,121,2,0,1,90,8926,8926
134,826,1580,1558,89,15,0,129,1,1,0,59,2180,2180
6039,7373,498,940,89,19,2,127,2,1,1,75,8985,8985
1698,6123,58,1844,89,9,0,167,1,1,0,55,7858,7858
2345,5802,1731,1252,89,17,0,111,1,1,1,66,7485,7485
6638,599,187,931,89,24,5,99,0,1,0,36,1870,1870
446,4360,1525,1214,89,18,2,150,1,1,0,62,5937,5937
3952,6734,1328,4278,89,19,2,203,1,1,0,69,8401,8401
3490,269,685,40,89,17,0,140,2,0,1,77,1552,1552
3865,3871,187,1137,89,22,2,89,0,1,0,50,5435,5435
56,2108,1631,1524,89,15,0,112,1,0,0,63,3604,3604
6072,2161,893,2194,89,22,2,75,1,1,0,68,3699,3699
6056,3101,729,3264,89,19,2,642,2,0,1,75,4670,4670
5841,940,1509,4059,89,22,2,552,2,0,1,73,2281,2281
8889,3589,1311,5789,89,31,1,83,2,0,0,79,5184,5184
3665,6784,678,5755,89,19,2,635,2,1,1,84,8443,8443
648,7310,595,5749,89,20,2,611,2,1,0,81,8918,8918
260,2022,550,3352,89,20,2,587,2,0,0,73,3482,3482
227,4939,1519,5745,89,19,2,564,1,0,1,66,6506,6506
1238,6807,1334,5756,89,21,2,554,2,1,1,77,45,45
4240,4479,984,5746,89,30,1,455,0,1,0,27,6042,6042
1351,2579,1343,6065,89,18,2,555,2,0,1,80,20,20
650,2256,1485,882,89,15,0,440,3,0,1,92,3758,3758
136,826,1579,3280,89,21,2,334,1,0,0,59,2181,2181
6731,3840,804,3845,89,22,2,398,3,0,1,94,5410,5410
3737,2929,1413,5757,89,21,2,371,2,1,1,76,24,24
8153,5775,725,5760,89,24,5,163,2,0,1,71,7443,7443
6267,6576,1477,3241,89,25,5,289,2,0,0,77,8277,8277
2671,1990,1500,5747,89,23,5,344,2,1,1,78,3442,3442
1175,491,1758,5534,89,21,2,406,0,0,0,20,1780,1780
4070,1279,723,3329,89,21,2,316,2,1,1,85,2686,2686
6161,6688,1501,1630,89,21,2,305,2,0,1,79,8361,8361
7500,2814,1758,7322,89,0,3,0,0,0,0,50,4379,4379
9412,4518,498,1953,89,0,3,0,1,0,0,55,6086,6086
8752,3493,830,1953,89,0,3,0,1,0,0,55,5081,5081
9411,4764,830,1953,89,0,3,0,1,0,0,55,6350,6350
8925,6591,721,84,89,26,5,142,2,0,1,72,8286,8286
1721,450,875,3621,89,23,5,688,1,0,0,55,1743,1743
3766,6596,423,2499,89,20,2,560,1,1,0,63,8289,8289
324,6182,948,672,89,21,2,551,1,1,0,63,7940,7940
1430,2152,202,1484,89,25,5,455,0,1,0,43,3666,3666
104,4452,1707,1406,89,19,2,357,1,1,0,55,6012,6012
435,5078,879,674,89,16,0,236,0,0,0,47,6702,6702
2881,2645,408,2423,89,21,2,230,1,1,0,63,4153,4153
559,7013,605,1309,89,21,2,145,1,1,1,66,8631,8631
6960,3831,1525,2359,89,25,5,163,1,1,1,61,5400,5400
6113,2074,1564,1770,89,25,5,251,1,1,0,55,3519,3519
367,5843,1386,840,89,14,0,247,1,1,0,61,7530,7530
2585,2155,308,89,89,19,2,177,1,1,0,61,3673,3673
1007,5345,576,98,89,20,2,241,2,1,1,73,7005,7005
2131,367,192,2635,89,19,2,179,0,0,0,50,1656,1656
48,2108,1631,888,89,18,2,119,1,0,0,63,3580,3580
665,664,1378,7146,89,8,0,78,1,1,1,66,1921,1921
1429,6087,1311,3117,89,19,2,87,0,0,0,20,7772,7772
1680,5898,519,2171,89,10,0,84,0,1,0,50,7583,7583
1384,4908,1774,334,89,17,0,79,0,0,0,27,6473,6473
7428,2365,1053,7202,89,17,0,50,1,1,0,61,3846,3846
3234,262,1519,1131,89,17,0,58,1,1,0,67,1544,1544
3233,3092,252,8365,89,12,0,66,0,0,0,43,4650,4650
3859,4211,1311,5770,89,11,0,55,0,1,0,47,5772,5772
2121,4005,498,2182,89,13,0,58,1,0,0,65,5561,5561
8467,6065,1045,7202,89,18,2,38,1,1,0,62,7754,7754
1397,6259,1311,2129,89,10,0,41,0,0,0,43,8003,8003
1421,196,1266,844,89,7,4,52,0,0,0,32,1464,1464
8865,1035,311,8236,89,20,2,25,0,1,0,43,2381,2381
7735,4179,311,842,89,18,2,27,0,1,0,50,5743,5743
1101,1104,332,6302,89,12,0,37,0,1,0,54,2500,2500
1409,2632,988,7544,89,16,0,40,0,0,0,43,4117,4117
6907,6573,683,7201,89,18,2,39,1,1,0,63,8271,8271
9008,6646,414,2854,89,17,0,21,0,1,0,36,8328,8328
3091,7057,1707,2146,89,15,0,53,0,0,0,47,8684,8684
2288,6299,1519,2263,89,8,0,40,1,1,0,55,8035,8035
4240,4479,984,5746,89,30,1,455,0,1,0,27,6042,6042
1351,2579,1343,6065,89,18,2,555,2,0,1,80,20,20
259,5655,1334,2166,89,20,2,415,1,1,0,63,7307,7307
650,2256,1485,882,89,15,0,440,3,0,1,92,3758,3758
136,826,1579,3280,89,21,2,334,1,0,0,59,2181,2181
8562,2626,731,5742,89,27,5,153,1,0,1,66,4092,4092
6731,3840,804,3845,89,22,2,398,3,0,1,94,5410,5410
3737,2929,1413,5757,89,21,2,371,2,1,1,76,24,24
8153,5775,725,5760,89,24,5,163,2,0,1,71,7443,7443
6267,6576,1477,3241,89,25,5,289,2,0,0,77,8277,8277
2671,1990,1500,5747,89,23,5,344,2,1,1,78,3442,3442
649,732,589,7302,89,19,2,361,2,1,0,73,2049,2049
1175,491,1758,5534,89,21,2,406,0,0,0,20,1780,1780
3070,1097,726,5736,89,15,0,404,2,0,1,79,2429,2429
4070,1279,723,3329,89,21,2,316,2,1,1,85,2686,2686
6161,6688,1501,1630,89,21,2,305,2,0,1,79,8361,8361
3595,2763,1096,5750,89,18,2,313,2,0,1,86,22,22
7842,3294,668,3149,89,22,2,168,2,0,1,81,4830,4830
9028,6945,719,3220,89,23,5,91,2,0,0,71,8577,8577
6196,2591,1311,5748,89,20,2,282,2,1,1,77,4062,4062
3582,5354,589,1778,89,18,2,133,1,0,0,55,7013,7013
1730,7147,1758,2717,89,22,2,223,0,0,0,27,8767,8767
3253,6097,332,1060,89,20,2,147,1,0,0,63,7789,7789
1488,5683,234,421,89,19,2,261,0,0,0,50,7346,7346
2814,5369,1334,1762,89,17,0,168,1,1,0,55,7029,7029
1732,7201,1730,508,89,16,0,145,1,1,0,59,8814,8814
