Cuisines,City,Rating_text,Price Range,Online Delivery,Table Booking,Average Cost for Two,cluster
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
1501,89,2,3.0,0,1,1500.0,0
386,89,1,2.0,0,0,600.0,0
1089,89,5,3.0,1,1,1800.0,0
332,89,2,2.0,0,0,500.0,0
734,51,5,4.0,0,1,3200.0,0
457,89,5,2.0,0,0,900.0,0
818,89,5,4.0,1,1,2600.0,0
1563,89,1,3.0,0,0,1200.0,0
1779,89,2,2.0,0,0,700.0,0
730,89,5,3.0,0,1,1800.0,0
744,89,5,3.0,0,0,1400.0,0
1416,89,2,3.0,0,1,1200.0,0
1362,51,5,3.0,0,0,1800.0,0
125,89,1,4.0,0,0,2000.0,0
1293,89,5,2.0,0,0,800.0,0
628,51,5,3.0,1,1,1500.0,0
1519,89,5,3.0,1,0,1500.0,0
1311,89,5,3.0,1,1,1600.0,0
1048,89,5,3.0,1,1,1400.0,0
1276,89,1,4.0,0,0,5000.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
1501,89,2,3.0,0,1,1500.0,0
386,89,1,2.0,0,0,600.0,0
1089,89,5,3.0,1,1,1800.0,0
332,89,2,2.0,0,0,500.0,0
734,51,5,4.0,0,1,3200.0,0
457,89,5,2.0,0,0,900.0,0
818,89,5,4.0,1,1,2600.0,0
1563,89,1,3.0,0,0,1200.0,0
1779,89,2,2.0,0,0,700.0,0
730,89,5,3.0,0,1,1800.0,0
744,89,5,3.0,0,0,1400.0,0
1416,89,2,3.0,0,1,1200.0,0
1362,51,5,3.0,0,0,1800.0,0
125,89,1,4.0,0,0,2000.0,0
1293,89,5,2.0,0,0,800.0,0
628,51,5,3.0,1,1,1500.0,0
1519,89,5,3.0,1,0,1500.0,0
1311,89,5,3.0,1,1,1600.0,0
1048,89,5,3.0,1,1,1400.0,0
1276,89,1,4.0,0,0,5000.0,0
311,90,3,1.0,0,0,250.0,0
984,90,3,1.0,0,0,300.0,0
1240,90,3,1.0,0,0,150.0,0
1339,90,2,3.0,1,1,1000.0,0
677,90,5,3.0,0,1,1300.0,0
830,90,2,2.0,1,0,550.0,0
1631,90,4,2.0,0,0,700.0,0
1525,90,4,2.0,1,1,800.0,0
1100,90,4,2.0,1,0,800.0,0
192,90,4,1.0,1,0,250.0,0
1631,90,0,2.0,0,0,700.0,0
58,90,4,2.0,0,0,500.0,0
1334,90,0,2.0,1,0,600.0,0
1266,90,0,1.0,0,0,150.0,0
1525,90,0,2.0,1,0,800.0,0
498,90,0,1.0,0,0,400.0,0
1311,90,0,2.0,1,0,500.0,0
254,90,0,2.0,0,0,500.0,0
498,90,0,1.0,0,0,300.0,0
1539,90,0,1.0,0,0,400.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
484,119,0,4.0,0,0,75.0,0
621,37,2,1.0,0,0,7.0,0
163,128,5,2.0,0,0,20.0,0
273,65,2,1.0,0,0,7.0,0
368,53,2,2.0,0,0,20.0,0
67,91,2,3.0,0,0,40.0,0
305,58,2,1.0,0,0,7.0,0
1081,134,5,4.0,0,0,70.0,0
318,137,2,2.0,0,0,25.0,0
208,106,5,2.0,0,0,400.0,0
12,103,0,2.0,0,0,25.0,0
138,28,0,2.0,0,0,25.0,0
1673,105,5,4.0,0,0,70.0,0
115,140,0,2.0,0,0,25.0,0
427,70,1,3.0,0,0,800.0,0
617,132,5,1.0,0,0,10.0,0
115,78,0,2.0,0,0,20.0,0
338,52,5,2.0,0,0,400.0,0
1034,70,5,3.0,0,0,1000.0,0
17,119,2,3.0,0,0,50.0,0
